step,walker,sigma8,Omega_m
835,7,0.8238167533207043,0.31291593100868237
836,7,0.8238167533207043,0.31291593100868237
837,7,0.8237795103855616,0.3129861942677124
838,7,0.8237795103855616,0.3129861942677124
839,7,0.8246602780911463,0.31178731418996186
840,7,0.8246548877596156,0.31175875687744686
841,7,0.8246548877596156,0.31175875687744686
842,7,0.8246548877596156,0.31175875687744686
843,7,0.8246548877596156,0.31175875687744686
844,7,0.8249767287659453,0.31164027444805004
845,7,0.8257823479102374,0.3109044106015522
846,7,0.8257823479102374,0.3109044106015522
847,7,0.8261358181155124,0.3103583879075924
848,7,0.8247391724704373,0.3118927467429025
849,7,0.8247391724704373,0.3118927467429025
850,7,0.8247391724704373,0.3118927467429025
851,7,0.8236051279861337,0.3131460034049629
852,7,0.8229427140565178,0.3137784578346221
853,7,0.8232032195660834,0.3133712492552458
854,7,0.8231040061841195,0.31354548976456176
855,7,0.8226847312708152,0.31403082185707565
856,7,0.8226847312708152,0.31403082185707565
857,7,0.8226847312708152,0.31403082185707565
858,7,0.8224287124835943,0.3144746668669215
859,7,0.8224147223294275,0.3146173739463117
860,7,0.8226728572278367,0.31459780351403693
861,7,0.8224189907038405,0.31486751351067344
862,7,0.8224215203241025,0.31481522063867184
863,7,0.8229248953632083,0.3142625104766653
864,7,0.8222121418382718,0.31495088820118583
865,7,0.8222007299771817,0.31496373088431256
866,7,0.8222007299771817,0.31496373088431256
867,7,0.8222007299771817,0.31496373088431256
868,7,0.8222007299771817,0.31496373088431256
869,7,0.8220930346323796,0.31505535781327254
870,7,0.8222792984723695,0.3151389496886616
871,7,0.8222792984723695,0.3151389496886616
872,7,0.8210625884215371,0.3165568126066492
873,7,0.8217657314664571,0.3156669328193091
874,7,0.821497042735015,0.31593370352204647
875,7,0.8214125269918212,0.31603321579708205
876,7,0.8214125269918212,0.31603321579708205
877,7,0.8223925155465462,0.31498830978272596
878,7,0.8225432102578967,0.31491841351011524
879,7,0.8227377620367136,0.3147265502994651
880,7,0.8224836255231379,0.31513359427610327
881,7,0.8226529233812218,0.31488663623529
882,7,0.8226529233812218,0.31488663623529
883,7,0.8226529233812218,0.31488663623529
884,7,0.8221963819432226,0.31540653758751785
885,7,0.8221963819432226,0.31540653758751785
886,7,0.8220678738059051,0.3158530844629217
887,7,0.8225888989988059,0.3152228036465618
888,7,0.8211734577753147,0.31686767968888585
889,7,0.8211734577753147,0.31686767968888585
890,7,0.8211734577753147,0.31686767968888585
891,7,0.8211734577753147,0.31686767968888585
892,7,0.8211734577753147,0.31686767968888585
893,7,0.8211734577753147,0.31686767968888585
894,7,0.8216771203578696,0.31596651036378665
895,7,0.8217634514371958,0.3156569672234807
896,7,0.8234586249075445,0.31437335583066045
897,7,0.8234586249075445,0.31437335583066045
898,7,0.823293231717957,0.31485229535391895
899,7,0.823293231717957,0.31485229535391895
900,7,0.823293231717957,0.31485229535391895
901,7,0.823293231717957,0.31485229535391895
902,7,0.823293231717957,0.31485229535391895
903,7,0.823293231717957,0.31485229535391895
904,7,0.823293231717957,0.31485229535391895
905,7,0.8226575661404878,0.3156939862037188
906,7,0.8229002002330121,0.3144831986222897
907,7,0.8225022038474549,0.31478644407946016
908,7,0.823051482890252,0.3143269685102279
909,7,0.8232689517838598,0.31415270327077055
910,7,0.8232770103210136,0.31413620652687957
911,7,0.8221264250035301,0.31505379610022377
912,7,0.8213645515400715,0.31576414968764105
913,7,0.8213582101549778,0.3157491417571452
914,7,0.8212976336308422,0.3158162032144178
915,7,0.8214421704526293,0.31566852335421475
916,7,0.8214024748832901,0.31562648122412235
917,7,0.8214024748832901,0.31562648122412235
918,7,0.8200460712430041,0.31682359258834675
919,7,0.8196019213827539,0.3171027038652481
920,7,0.8211895589250818,0.31610500560762406
921,7,0.8212088531999795,0.31607914001197523
922,7,0.8204008896507199,0.3170022710922606
923,7,0.8204008896507199,0.3170022710922606
924,7,0.8222339929543633,0.3150277905457141
925,7,0.8222339929543633,0.3150277905457141
926,7,0.8221304895828231,0.31514039862424503
927,7,0.8222057092726347,0.3150803965488314
928,7,0.8222057092726347,0.3150803965488314
929,7,0.8222057092726347,0.3150803965488314
930,7,0.82204878414645,0.31551446681508066
931,7,0.821612711002804,0.31593023083161437
932,7,0.8215690235297707,0.3158659769800736
933,7,0.8227855353701029,0.3146303033108844
934,7,0.8229170642508215,0.31461021876972245
935,7,0.8228060130801167,0.3146894470629757
936,7,0.8228060130801167,0.3146894470629757
937,7,0.8243922264772258,0.31273405358868084
938,7,0.8251256902378838,0.31206098628417595
939,7,0.8251256902378838,0.31206098628417595
940,7,0.8246427321508851,0.3125041755939155
941,7,0.8246621035574762,0.3125073226605227
942,7,0.8256105071295714,0.3112671009773687
943,7,0.824488239206372,0.31255775549282405
944,7,0.825887530498071,0.31134161507350816
945,7,0.825887530498071,0.31134161507350816
946,7,0.8254623350875978,0.3117965651248235
947,7,0.826111616491983,0.31126047388854206
948,7,0.825173279050508,0.3118509130651675
949,7,0.825173279050508,0.3118509130651675
950,7,0.8250079137571431,0.31197678320046124
951,7,0.8243463013570871,0.3126128345481928
952,7,0.8243328545172586,0.3126438116441504
953,7,0.8245214691933341,0.3124569490882575
954,7,0.8244674789294804,0.31250794222305706
955,7,0.8243421068850822,0.3122239858449897
956,7,0.8243918539019754,0.312624947055233
957,7,0.8241993850845362,0.31289158966291475
958,7,0.8240614743969851,0.3129467694776089
959,7,0.8236777037575068,0.31338923854141437
960,7,0.8236739041038867,0.31340362356348567
961,7,0.8226120456390994,0.31442124960865125
962,7,0.8224336176743428,0.3145859590964712
963,7,0.822047158230954,0.31507663615656956
964,7,0.8219488817712839,0.31510935847460964
965,7,0.8221846367725828,0.3148761643195099
966,7,0.8235273246057538,0.3135670229849862
967,7,0.8235273246057538,0.3135670229849862
968,7,0.823197804399037,0.31373266505775066
969,7,0.823197804399037,0.31373266505775066
970,7,0.8241108160307263,0.31310400953007456
971,7,0.8239565671813527,0.3129636916578542
972,7,0.8240720349525399,0.31288514242687127
973,7,0.8243484918367695,0.3126468924732052
974,7,0.8229604125191831,0.31361439955270276
975,7,0.8229604125191831,0.31361439955270276
976,7,0.8229554245324529,0.3136218687585146
977,7,0.8234224964229789,0.31336826607088475
978,7,0.8224864910028536,0.31449838907764605
979,7,0.8222302858150192,0.3148795727071138
980,7,0.8220393325873891,0.3150606773349495
981,7,0.8223289646996572,0.3148138387497425
982,7,0.8223289646996572,0.3148138387497425
983,7,0.8228378967553123,0.31450780719565535
984,7,0.8228378967553123,0.31450780719565535
985,7,0.8225767988491636,0.3147204907511838
986,7,0.8222231367388759,0.31487854582003155
987,7,0.8229641687809437,0.31383264884212897
988,7,0.8233148572795878,0.3135690147839873
989,7,0.8232650131920509,0.31360020207772893
990,7,0.82234962328067,0.31462338481929947
991,7,0.8221865941429206,0.31472483297989756
992,7,0.8222018930818435,0.3147110907126427
993,7,0.8227104195084654,0.3136704319254888
994,7,0.8232966033352975,0.3131658574720534
995,7,0.8232988061018461,0.31289222027996294
996,7,0.8235435577712628,0.3125161464061089
997,7,0.8235435577712628,0.3125161464061089
998,7,0.8225238083977613,0.31389858765106127
999,7,0.8225238083977613,0.31389858765106127
1000,7,0.8213520331896651,0.3152877638087892
1001,7,0.8213520331896651,0.3152877638087892
1002,7,0.8219944995043954,0.3146852479683705
1003,7,0.822539800370632,0.3139227051131855
1004,7,0.8219914535707228,0.31454129160912125
1005,7,0.8219914535707228,0.31454129160912125
1006,7,0.8219914535707228,0.31454129160912125
1007,7,0.8219914535707228,0.31454129160912125
1008,7,0.8220116245903857,0.3145209779284508
1009,7,0.8220116245903857,0.3145209779284508
1010,7,0.821386327676094,0.3149861399555109
1011,7,0.821386327676094,0.3149861399555109
1012,7,0.821386327676094,0.3149861399555109
1013,7,0.821386327676094,0.3149861399555109
1014,7,0.8213445906754264,0.31477904769363296
1015,7,0.8213445906754264,0.31477904769363296
1016,7,0.8211636499418248,0.31482238648742344
1017,7,0.8211784391320417,0.31488532791146334
1018,7,0.8211784391320417,0.31488532791146334
1019,7,0.8211418579146799,0.31493780031836965
1020,7,0.8220451612489584,0.3144821563163444
1021,7,0.8218175417204089,0.31465993085308064
1022,7,0.8220035348302803,0.3146918118336642
1023,7,0.8217830932879371,0.3148853140105651
1024,7,0.8217830932879371,0.3148853140105651
1025,7,0.8217830932879371,0.3148853140105651
1026,7,0.8222736049241659,0.3144729249084388
1027,7,0.8225498320776847,0.31434276541309
1028,7,0.8225498320776847,0.31434276541309
1029,7,0.8216433678042282,0.31519850728984633
1030,7,0.8216433678042282,0.31519850728984633
1031,7,0.8225996854852264,0.31458403686913244
1032,7,0.822684321891136,0.314500755326005
1033,7,0.8237332739375812,0.3131778500228497
1034,7,0.8242054968727641,0.3124701646034504
1035,7,0.8230111293748992,0.3134954801387523
1036,7,0.8239487984569149,0.31228216763320765
1037,7,0.8240594067768995,0.3120375655360916
1038,7,0.8240846623271593,0.31202861396940884
1039,7,0.8240846623271593,0.31202861396940884
1040,7,0.8235546411623449,0.3125772010839236
1041,7,0.8235372959930696,0.31263156610908155
1042,7,0.8235372959930696,0.31263156610908155
1043,7,0.8233577062653591,0.31300523675849345
1044,7,0.8229610182322343,0.31340695123657414
1045,7,0.8226293283350173,0.3138146170540931
1046,7,0.8229280121094477,0.3135619833051228
1047,7,0.8238048007721506,0.31286392461524715
1048,7,0.8236079115170101,0.3131943459467855
1049,7,0.8236079115170101,0.3131943459467855
1050,7,0.823628714163292,0.3131366465668769
1051,7,0.8235850920343838,0.3131954318154352
1052,7,0.8235850920343838,0.3131954318154352
1053,7,0.8235850920343838,0.3131954318154352
1054,7,0.8235850920343838,0.3131954318154352
1055,7,0.8251759309792002,0.3120874426300402
1056,7,0.8253438881652629,0.3119679536870495
1057,7,0.8252637528046236,0.312010679648888
1058,7,0.8252748422593297,0.31201622813197055
1059,7,0.8252840169191429,0.3120100359042388
1060,7,0.8252492747698275,0.3120424790958803
1061,7,0.8257251774485205,0.3117414925055867
1062,7,0.8253651387200163,0.312143572609105
1063,7,0.8253575595135817,0.31214940351962245
1064,7,0.8252225727352868,0.3122358320154147
1065,7,0.8249428085996884,0.31249172283536697
1066,7,0.8249428085996884,0.31249172283536697
1067,7,0.8242162910800088,0.3127414628157539
1068,7,0.8247722517646506,0.31247204976392745
1069,7,0.8244537981060917,0.3129541349153477
1070,7,0.825774868344197,0.3109542572921621
1071,7,0.8268599938706415,0.30980886917886774
1072,7,0.8268599938706415,0.30980886917886774
1073,7,0.8252166508181374,0.3115054734462137
1074,7,0.8245839590323422,0.31215655224652294
1075,7,0.8245839590323422,0.31215655224652294
1076,7,0.8245839590323422,0.31215655224652294
1077,7,0.8238937538561111,0.31276837511130107
1078,7,0.8238937538561111,0.31276837511130107
1079,7,0.8240149307974823,0.31252185033803637
1080,7,0.8240149307974823,0.31252185033803637
1081,7,0.824095170164045,0.31233506864014654
1082,7,0.824095170164045,0.31233506864014654
1083,7,0.8237359936540962,0.3125348189035324
1084,7,0.8237359936540962,0.3125348189035324
1085,7,0.8237359936540962,0.3125348189035324
1086,7,0.82459970629501,0.3120502878727706
1087,7,0.8243728435772197,0.3121562163959844
1088,7,0.8243516151071345,0.31170191651793444
1089,7,0.8244388266793373,0.3115506838398571
1090,7,0.8243305485950015,0.31181120654531314
1091,7,0.8243305485950015,0.31181120654531314
1092,7,0.8243305485950015,0.31181120654531314
1093,7,0.8243305485950015,0.31181120654531314
1094,7,0.8240570012302583,0.31233883934469703
1095,7,0.8244148644277551,0.3121982350312911
1096,7,0.8242488560509149,0.31218925927267244
1097,7,0.8242488560509149,0.31218925927267244
1098,7,0.824392985434048,0.31179016784385005
1099,7,0.824392985434048,0.31179016784385005
1100,7,0.8236204530623735,0.3127778669891702
1101,7,0.8242841320857469,0.3121718318325945
1102,7,0.8242841320857469,0.3121718318325945
1103,7,0.8242841320857469,0.3121718318325945
1104,7,0.8242841320857469,0.3121718318325945
1105,7,0.824225330871612,0.3122280642931504
1106,7,0.824225330871612,0.3122280642931504
1107,7,0.8237124531033618,0.31211809880648045
1108,7,0.8236537157316154,0.3120789001230903
1109,7,0.8237670387982987,0.3122864752754148
1110,7,0.8237590019019106,0.31229513738628806
1111,7,0.8231501771607611,0.31314590233212414
1112,7,0.8243277413633209,0.3121888485195502
1113,7,0.8243277413633209,0.3121888485195502
1114,7,0.8240704575369688,0.31270800434561796
1115,7,0.8233249925005601,0.31329914916775586
1116,7,0.8232244370502092,0.3133552108898278
1117,7,0.8232244370502092,0.3133552108898278
1118,7,0.822732326551694,0.313513929297912
1119,7,0.8225669552892504,0.31372079636412986
1120,7,0.8216377673941679,0.31541254524616735
1121,7,0.8216377673941679,0.31541254524616735
1122,7,0.8203124253410682,0.31659216839797555
1123,7,0.8209433127718906,0.315971642595174
1124,7,0.8207539073162429,0.3162667677109227
1125,7,0.8206195753418216,0.3164932692717325
1126,7,0.8206195753418216,0.3164932692717325
1127,7,0.8202169026380898,0.3169135109622727
1128,7,0.819178630547067,0.31779481960055833
1129,7,0.819178630547067,0.31779481960055833
1130,7,0.819178630547067,0.31779481960055833
1131,7,0.8202512149528058,0.31654674659152415
1132,7,0.8202512149528058,0.31654674659152415
1133,7,0.8202512149528058,0.31654674659152415
1134,7,0.8196616320068186,0.3169445781425805
1135,7,0.820546300664531,0.3163278157916454
1136,7,0.8203908695229616,0.31649771548838346
1137,7,0.820612611369504,0.31623921184554765
1138,7,0.8203302107191781,0.31649998696265064
1139,7,0.8203302107191781,0.31649998696265064
1140,7,0.8203302107191781,0.31649998696265064
1141,7,0.8202607774568627,0.31695709091681795
1142,7,0.8202607774568627,0.31695709091681795
1143,7,0.8197794956654731,0.31748715610488426
1144,7,0.8195534101146608,0.31785285425587234
1145,7,0.8194918092375892,0.31798235983283724
1146,7,0.8194918092375892,0.31798235983283724
1147,7,0.8200363453101911,0.31726514455513877
1148,7,0.8210629636597194,0.31580435905550736
1149,7,0.8208327808502612,0.31624785748432027
1150,7,0.8208327808502612,0.31624785748432027
1151,7,0.8212620656242037,0.3157517689985994
1152,7,0.8222446926364525,0.314699288955415
1153,7,0.821737738362263,0.315122782008983
1154,7,0.8214422795958475,0.315301631367597
1155,7,0.8216064311542197,0.31521340315936486
1156,7,0.8208715828976918,0.3159529250885068
1157,7,0.8209264140191178,0.3158929540739878
1158,7,0.8225675411441001,0.31496032940636676
1159,7,0.8226703801799051,0.3146703674042694
1160,7,0.8216953755470484,0.3158777588181299
1161,7,0.8217712010371805,0.31579906464797636
1162,7,0.8230639030278213,0.3144544640509932
1163,7,0.8230286228792983,0.3148386656999156
1164,7,0.8230286228792983,0.3148386656999156
1165,7,0.8230286228792983,0.3148386656999156
1166,7,0.8230286228792983,0.3148386656999156
1167,7,0.8220459782498217,0.3152891818439106
1168,7,0.8216224481091886,0.31555856477532107
1169,7,0.8215539710019081,0.31564819866376675
1170,7,0.8215539710019081,0.31564819866376675
1171,7,0.8215539710019081,0.31564819866376675
1172,7,0.8215539710019081,0.31564819866376675
1173,7,0.8215539710019081,0.31564819866376675
1174,7,0.8207086642155229,0.3166535052473961
1175,7,0.8205547547478705,0.31683635307025565
1176,7,0.8205547547478705,0.31683635307025565
1177,7,0.8205547547478705,0.31683635307025565
1178,7,0.8208498851472006,0.3165756680794033
1179,7,0.8208498851472006,0.3165756680794033
1180,7,0.8200310969819974,0.31740150399678296
1181,7,0.820475042664013,0.31698524001004935
1182,7,0.8209761349429037,0.31624355849352226
1183,7,0.8209761349429037,0.31624355849352226
1184,7,0.8209761349429037,0.31624355849352226
1185,7,0.8209286314344496,0.31631404348661923
1186,7,0.8198472371708343,0.31727026487614035
1187,7,0.8198472371708343,0.31727026487614035
1188,7,0.8212389061219615,0.3155570881241122
1189,7,0.821427032208557,0.3153935749550893
1190,7,0.8216214415681516,0.31524697313077327
1191,7,0.8214887402847919,0.31538130483394566
1192,7,0.8222746100035729,0.31471779566008373
1193,7,0.8222746100035729,0.31471779566008373
1194,7,0.8223986911919059,0.314668967900148
1195,7,0.8219841174198931,0.3149661460799486
1196,7,0.8228309542159096,0.3142004183715418
1197,7,0.8229536016686786,0.3140816060291424
1198,7,0.8230024026264411,0.3140819905524661
1199,7,0.8229913047023272,0.314090082966598
1200,7,0.8229913047023272,0.314090082966598
1201,7,0.8229913047023272,0.314090082966598
1202,7,0.8231402250299353,0.31398391566298645
1203,7,0.8229567890785416,0.3140978249152818
1204,7,0.8231662955872773,0.3138139061019826
1205,7,0.8231662955872773,0.3138139061019826
1206,7,0.8228992496708024,0.3139474204319807
1207,7,0.8228992496708024,0.3139474204319807
1208,7,0.8231651736791583,0.3137422109206805
1209,7,0.8231651736791583,0.3137422109206805
1210,7,0.8244745928642181,0.3127185558590844
1211,7,0.824428227540763,0.3128010348831125
1212,7,0.8242191628711782,0.313194533947317
1213,7,0.8242209824652865,0.3131056109424503
1214,7,0.8247353356961681,0.31259589498027296
1215,7,0.8247858303989145,0.3128357083854952
1216,7,0.8248919631492211,0.31279775775481805
1217,7,0.8237868779513593,0.31306145932076823
1218,7,0.8245264198004735,0.31254954961721804
1219,7,0.82498099487815,0.3120654177908621
1220,7,0.82498099487815,0.3120654177908621
1221,7,0.8252078599898076,0.31173671228632055
1222,7,0.8253780774860977,0.31154137117769937
1223,7,0.8257714522125867,0.3111027153093374
1224,7,0.8261978291694879,0.31065135930529514
1225,7,0.8261978291694879,0.31065135930529514
1226,7,0.8261978291694879,0.31065135930529514
1227,7,0.8264964512351184,0.310431795323408
1228,7,0.8252983481356142,0.3116454304070613
1229,7,0.8242209956861621,0.31243555813933116
1230,7,0.8242209956861621,0.31243555813933116
1231,7,0.822632609693048,0.3141472654930061
1232,7,0.8214712787903211,0.31516445063691373
1233,7,0.8214712787903211,0.31516445063691373
1234,7,0.8221018977048802,0.31462583330282773
1235,7,0.8221917429053153,0.3145169633462552
1236,7,0.8215904582951568,0.3152455702064842
1237,7,0.8215175991550692,0.31497034497322257
1238,7,0.8201191374430582,0.3161340868946966
1239,7,0.8209072108752654,0.3154478275292239
1240,7,0.8212440809117778,0.3149040337086208
1241,7,0.8212440809117778,0.3149040337086208
1242,7,0.8214700129759352,0.31472535402296864
1243,7,0.8214700129759352,0.31472535402296864
1244,7,0.8214700129759352,0.31472535402296864
1245,7,0.8214700129759352,0.31472535402296864
1246,7,0.8214700129759352,0.31472535402296864
1247,7,0.82192803471942,0.3145099666346715
1248,7,0.82192803471942,0.3145099666346715
1249,7,0.8231580416118346,0.3134809920950963
1250,7,0.8230965369713105,0.3136394136769539
1251,7,0.8228559972889482,0.31390055878368495
1252,7,0.821898688303937,0.3147073626484413
1253,7,0.8210291005292741,0.31545791485294034
1254,7,0.821490758360572,0.31522397494191795
1255,7,0.821490758360572,0.31522397494191795
1256,7,0.8213881836481675,0.31556747103477134
1257,7,0.8213881836481675,0.31556747103477134
1258,7,0.8209814484486274,0.31610482031361975
1259,7,0.8218690741070938,0.31527841129425294
1260,7,0.8215270070713763,0.3155065386146596
1261,7,0.8220932075490669,0.31482871257786477
1262,7,0.8237336200687361,0.31327957045479166
1263,7,0.8238274360268127,0.3133211041089509
1264,7,0.8235500584658576,0.31357403772432524
1265,7,0.8234619290839008,0.31380991282845416
1266,7,0.8238751839551538,0.3133522902122531
1267,7,0.8243409345972148,0.31288450540408
1268,7,0.8245029496109764,0.31273696286297514
1269,7,0.8249409901333121,0.3125373461815074
1270,7,0.8249409901333121,0.3125373461815074
1271,7,0.8249409901333121,0.3125373461815074
1272,7,0.823875011345294,0.3136674587801052
1273,7,0.8224367434010823,0.3149100984067419
1274,7,0.8218988097306814,0.3155180675227602
1275,7,0.8225665843427853,0.314760187129037
1276,7,0.8225665843427853,0.314760187129037
1277,7,0.8231668150452786,0.31442982859322877
1278,7,0.8228806106183734,0.31498936182322834
1279,7,0.8228806106183734,0.31498936182322834
1280,7,0.823654431141121,0.3145834374988904
1281,7,0.8234006275638105,0.3145639562888582
1282,7,0.8234006275638105,0.3145639562888582
1283,7,0.8240487683539476,0.3134239705343281
1284,7,0.8244659501288777,0.31307134651105106
1285,7,0.8244659501288777,0.31307134651105106
1286,7,0.8244534000698445,0.313080588864843
1287,7,0.8244534000698445,0.313080588864843
1288,7,0.8228347547701058,0.31428259691704485
1289,7,0.8227512782547429,0.3143809165631278
1290,7,0.8227512782547429,0.3143809165631278
1291,7,0.8227512782547429,0.3143809165631278
1292,7,0.823557075933192,0.3135090407956909
1293,7,0.8226011902581742,0.31433682915039063
1294,7,0.8226011902581742,0.31433682915039063
1295,7,0.8241523254521037,0.3130076866001614
1296,7,0.8241523254521037,0.3130076866001614
1297,7,0.824380719570648,0.3128378809264169
1298,7,0.8256906808085189,0.3118639554506051
1299,7,0.8264052152561371,0.3114303613675384
1300,7,0.8264052152561371,0.3114303613675384
1301,7,0.8264052152561371,0.3114303613675384
1302,7,0.8263773549127768,0.3115026213285004
1303,7,0.8246537189504968,0.312858824353493
1304,7,0.8246728925940744,0.31282253272846194
1305,7,0.8249236417672048,0.3123479179307448
1306,7,0.8243193723440476,0.3129151551229222
1307,7,0.8243914755485368,0.31310021771516344
1308,7,0.8243914755485368,0.31310021771516344
1309,7,0.8238836836124482,0.3135536957193222
1310,7,0.823937728230176,0.31349385284815695
1311,7,0.8239392505827267,0.3134921671678545
1312,7,0.8241927876688142,0.31330712852001597
1313,7,0.8250380722966449,0.3127252329230041
1314,7,0.8250380722966449,0.3127252329230041
1315,7,0.8250380722966449,0.3127252329230041
1316,7,0.8250380722966449,0.3127252329230041
1317,7,0.8250380722966449,0.3127252329230041
1318,7,0.8250380722966449,0.3127252329230041
1319,7,0.8250380722966449,0.3127252329230041
1320,7,0.8251723377604807,0.31263735279248744
1321,7,0.82373067186791,0.31347526347888766
1322,7,0.8231632827857939,0.3138659773694459
1323,7,0.8233861850388238,0.31391796895037966
1324,7,0.8233466908982904,0.31389502305534556
1325,7,0.8239800920101468,0.31367416726198266
1326,7,0.8239800920101468,0.31367416726198266
1327,7,0.8231870986467961,0.3141216701850413
1328,7,0.8231870986467961,0.3141216701850413
1329,7,0.823131193768162,0.31420323090589414
1330,7,0.8231788107885669,0.31416762257869296
1331,7,0.8228336472067481,0.3144007681756345
1332,7,0.8221577197257427,0.31541575198809846
1333,7,0.8210272718636048,0.3167051082582433
1334,7,0.8210862621856765,0.31663782559604503
1335,7,0.8210862621856765,0.31663782559604503
1336,7,0.8216999263047488,0.31571673949034446
1337,7,0.821888092460548,0.3154201785362067
1338,7,0.821888092460548,0.3154201785362067
1339,7,0.821888092460548,0.3154201785362067
1340,7,0.821888092460548,0.3154201785362067
1341,7,0.8218455258829371,0.3156051672619366
1342,7,0.8218427266186162,0.3157275206483718
1343,7,0.8218940808159536,0.31578014103164437
1344,7,0.8218940808159536,0.31578014103164437
1345,7,0.8218845436555543,0.3156904279135128
1346,7,0.8219153905930787,0.31535756201114207
1347,7,0.822060535157063,0.31554725061815625
1348,7,0.8221021709647699,0.3151552669239055
1349,7,0.8221154964819755,0.3151771939622374
1350,7,0.8221154964819755,0.3151771939622374
1351,7,0.8221833063933899,0.31543850714835736
1352,7,0.822580055030574,0.3150162605296288
1353,7,0.8229788101614819,0.31461404360477196
1354,7,0.822019672028833,0.3158588071719584
1355,7,0.8229032714295077,0.3145914498540606
1356,7,0.8226170881070828,0.3146933295861846
1357,7,0.8225746831802893,0.3147496447782121
1358,7,0.8225746831802893,0.3147496447782121
1359,7,0.8227491083779386,0.31468361452663934
1360,7,0.8233600952259627,0.3138743946824752
1361,7,0.8233600952259627,0.3138743946824752
1362,7,0.8232834127969129,0.31391972491467923
1363,7,0.8231957126750874,0.3143806272626393
1364,7,0.8231957126750874,0.3143806272626393
1365,7,0.8231957126750874,0.3143806272626393
1366,7,0.8231957126750874,0.3143806272626393
1367,7,0.8235081211041565,0.31415020565668866
1368,7,0.8234663610200302,0.3140609429300119
1369,7,0.8230616012763238,0.31466522034490507
1370,7,0.8231417188745379,0.3144110607533389
1371,7,0.8243598053239473,0.3135379869562336
1372,7,0.8243550637568979,0.31366979561895675
1373,7,0.8242107753196508,0.3133530790116186
1374,7,0.8242396211387515,0.3132727405265962
1375,7,0.8242396211387515,0.3132727405265962
1376,7,0.8242396211387515,0.3132727405265962
1377,7,0.8239947850974592,0.31322234501336943
1378,7,0.8239947850974592,0.31322234501336943
1379,7,0.8225337303233157,0.3140194376121223
1380,7,0.8232033878085694,0.31362103057736396
1381,7,0.8232250867920544,0.3135877932050859
1382,7,0.8236684801590467,0.3129089473038755
1383,7,0.8236684801590467,0.3129089473038755
1384,7,0.8236684801590467,0.3129089473038755
1385,7,0.8234604334566125,0.31315764768575655
1386,7,0.8226788668574908,0.31413870146113043
1387,7,0.8226788668574908,0.31413870146113043
1388,7,0.822099447436862,0.3148461571735753
1389,7,0.8220546796401981,0.314934292688034
1390,7,0.8220546796401981,0.314934292688034
1391,7,0.8218457991969714,0.31515828629901665
1392,7,0.8218457991969714,0.31515828629901665
1393,7,0.8227286859243655,0.3142839883463906
1394,7,0.8227286859243655,0.3142839883463906
1395,7,0.8227001109622611,0.3142911883909529
1396,7,0.8223956666595889,0.3144969038167633
1397,7,0.822413387357978,0.3144900721991858
1398,7,0.8224175417614334,0.31448739575710355
1399,7,0.8224175417614334,0.31448739575710355
1400,7,0.8224175417614334,0.31448739575710355
1401,7,0.82239302211504,0.31450840991788026
1402,7,0.8223805906532641,0.3145178830598503
1403,7,0.8221364379536624,0.31479328387999644
1404,7,0.8217631682291122,0.31507232583065214
1405,7,0.8218684761910071,0.31502909873696266
1406,7,0.8218684761910071,0.31502909873696266
1407,7,0.8230212077827719,0.31422443809782175
1408,7,0.8229398242987569,0.31431825988479156
1409,7,0.8229974264607522,0.31405312293653503
1410,7,0.8232463834965396,0.3137593214453506
1411,7,0.8232463834965396,0.3137593214453506
1412,7,0.8230034801799669,0.31398589785222314
1413,7,0.8230034801799669,0.31398589785222314
1414,7,0.8232391255393037,0.31369281652296016
1415,7,0.823429824962645,0.3136362046214644
1416,7,0.8234735751608756,0.31356245126851745
1417,7,0.8241798003579865,0.31252548784685413
1418,7,0.8241798003579865,0.31252548784685413
1419,7,0.8259260129720093,0.3097063556165171
1420,7,0.8259037894091015,0.31041476121514394
1421,7,0.8259037894091015,0.31041476121514394
1422,7,0.825784154158748,0.3107235583524452
1423,7,0.8256706604721578,0.31087545893301993
1424,7,0.8256706604721578,0.31087545893301993
1425,7,0.8256706604721578,0.31087545893301993
1426,7,0.8256978914682499,0.31090705936120405
1427,7,0.8251036734952562,0.3116417597639418
1428,7,0.8245703966670764,0.31205615360866945
1429,7,0.8245258218491259,0.31206149277471446
1430,7,0.8245258218491259,0.31206149277471446
1431,7,0.8236156869095156,0.31338232401788635
1432,7,0.8237998616249708,0.31314924592924925
1433,7,0.8238003749593675,0.31314892435146124
1434,7,0.8235777770685322,0.3133634605535789
1435,7,0.8230836393472902,0.3140995269076742
1436,7,0.8231126812482353,0.3140720890007577
1437,7,0.8218647614629908,0.3151212898508987
1438,7,0.8218647614629908,0.3151212898508987
1439,7,0.8217283531647834,0.31528487155123625
1440,7,0.8210901225779553,0.31596391560001
1441,7,0.8198943331607639,0.31712329626892394
1442,7,0.8198943331607639,0.31712329626892394
1443,7,0.8189172241731506,0.3181876098970063
1444,7,0.8211857932716096,0.31575136856980734
1445,7,0.8211857932716096,0.31575136856980734
1446,7,0.8211857932716096,0.31575136856980734
1447,7,0.8211292898585661,0.3157981213016568
1448,7,0.8211291198677435,0.31579801863601686
1449,7,0.8237816584200092,0.3130286660143119
1450,7,0.8235199836969911,0.31274450873592907
1451,7,0.8235199836969911,0.31274450873592907
1452,7,0.8241298486262034,0.3126455316326452
1453,7,0.8241769480901345,0.3125508827037456
